date,symbol,direction,strength,auction_interval_min,realised_end,realised_sessions
2025-09-18,6895,long,-0.0598,20.0,2025-10-02,10
2025-09-19,8033,long,0.1245,20.0,2025-10-03,10
2025-09-22,2342,long,0.5867,5.0,2025-10-09,12
2025-09-22,3081,long,0.106,20.0,2025-10-07,10
2025-09-23,2408,long,0.721,5.0,2025-10-08,10
2025-09-23,6488,long,0.3867,5.0,2025-10-08,10
2025-09-30,6127,long,0.3022,5.0,2025-10-15,10
2025-10-01,6418,long,1.24,20.0,2025-10-20,12
2025-10-02,1795,long,0.3238,5.0,2025-10-17,10
2025-10-07,3430,long,0.6517,5.0,2025-10-23,12
2025-10-07,3555,long,0.3482,5.0,2025-10-21,10
2025-10-07,3628,long,0.5497,5.0,2025-10-21,10
2025-10-07,4722,long,0.6374,20.0,2025-10-21,10
2025-10-08,3581,long,0.6176,5.0,2025-10-22,10
2025-10-08,6785,long,0.2089,5.0,2025-10-22,10
2025-10-09,911608,long,,,2025-10-23,10
2025-10-13,8047,long,0.7921,5.0,2025-11-05,17
2025-10-13,8299,long,0.6036,20.0,2025-10-27,10
2025-10-14,3709,long,0.5579,5.0,2025-10-28,10
2025-10-14,4768,long,0.3472,5.0,2025-10-28,10
2025-10-14,4989,long,0.3837,5.0,2025-10-28,10
2025-10-14,5475,long,0.1796,20.0,2025-10-28,10
2025-10-14,7402,long,-0.1584,20.0,2025-10-28,10
2025-10-15,8033,long,-0.2381,20.0,2025-10-29,10
2025-10-16,4967,long,0.6667,5.0,2025-11-03,12
2025-10-16,8067,long,0.3413,5.0,2025-10-30,10
2025-10-16,8472,long,0.1731,5.0,2025-10-30,10
2025-10-17,5468,long,0.4065,5.0,2025-10-31,10
2025-10-17,6499,long,0.2676,5.0,2025-10-31,10
2025-10-20,8271,long,0.6966,5.0,2025-11-03,10
2025-10-20,8996,long,0.6137,5.0,2025-11-03,10
2025-10-21,2344,long,0.5765,5.0,2025-11-17,19
2025-10-21,8358,long,0.0525,5.0,2025-11-19,20
2025-10-23,8103,long,0.5798,5.0,2025-11-06,10
2025-10-27,4764,long,0.6897,5.0,2025-11-12,13
2025-10-27,6127,long,0.266,20.0,2025-11-07,10
2025-10-28,8043,long,0.7152,5.0,2025-11-12,12
2025-10-29,6727,long,0.0607,5.0,2025-11-11,10
2025-10-30,3693,long,0.4788,5.0,2025-11-17,13
2025-10-30,4304,long,0.7671,45.0,2025-11-25,19
2025-10-31,4171,long,0.326,5.0,2025-11-13,10
2025-11-03,3081,long,-0.0648,20.0,2025-11-14,10
2025-11-03,6535,long,-0.2721,5.0,2025-11-14,10
2025-11-04,3163,long,0.0525,5.0,2025-11-19,12
2025-11-05,2515,long,0.5213,5.0,2025-11-18,10
2025-11-05,5475,long,-0.0962,20.0,2025-11-18,10
2025-11-06,1519,long,0.3724,5.0,2025-11-19,10
2025-11-07,4991,long,0.1474,5.0,2025-11-24,12
2025-11-11,8996,long,0.4522,20.0,2025-11-24,10
2025-11-12,6488,long,-0.2025,5.0,2025-11-25,10
2025-11-12,7402,long,-0.1771,20.0,2025-11-25,10
2025-11-14,2451,long,0.7008,5.0,2025-11-27,10
2025-11-14,8110,long,0.9446,5.0,2025-11-27,10
2025-11-17,6265,long,0.5311,5.0,2025-11-28,10
2025-11-18,5340,long,0.4195,5.0,2025-12-01,10
2025-11-19,6155,long,0.3743,5.0,2025-12-02,10
2025-11-20,6584,long,0.2693,5.0,2025-12-03,10
2025-11-20,911608,long,,,2025-12-03,10
2025-11-25,5355,long,-0.2353,10.0,2025-12-08,10
2025-11-25,8043,long,0.5572,20.0,2025-12-08,10
2025-11-26,8277,long,-0.3664,10.0,2025-12-09,10
2025-11-26,8358,long,0.0155,20.0,2025-12-09,10
2025-11-28,4577,long,0.3769,5.0,2025-12-11,10
2025-12-01,6442,long,0.2673,5.0,2025-12-16,12
2025-12-01,6465,long,0.5132,5.0,2025-12-31,20
2025-12-02,3081,long,0.299,20.0,2025-12-15,10
2025-12-03,6624,long,0.7866,5.0,2025-12-17,11
2025-12-03,7402,long,0.0987,20.0,2025-12-18,12
2025-12-04,8033,long,-0.0217,5.0,2025-12-19,12
2025-12-05,2491,long,0.5677,5.0,2025-12-18,10
2025-12-05,3363,long,0.1403,5.0,2025-12-18,10
2025-12-05,3685,long,0.0448,5.0,2025-12-18,10
2025-12-05,4931,long,0.189,5.0,2026-01-08,22
2025-12-05,4991,long,-0.0092,20.0,2025-12-18,10
2025-12-05,6163,long,0.7146,5.0,2025-12-22,12
2025-12-05,7728,long,0.6179,5.0,2025-12-23,13
2025-12-05,7751,long,0.2976,5.0,2025-12-23,13
2025-12-08,2408,long,0.0408,5.0,2025-12-19,10
2025-12-08,8996,long,-0.1495,20.0,2025-12-19,10
2025-12-11,8111,long,0.0851,5.0,2025-12-24,10
2025-12-12,5475,long,0.2508,20.0,2025-12-26,10
2025-12-16,3163,long,0.6511,5.0,2026-01-02,12
2025-12-16,4542,long,0.5291,5.0,2025-12-30,10
2025-12-16,8110,long,0.4231,20.0,2026-01-02,12
2025-12-17,2349,long,0.8141,5.0,2025-12-31,10
2025-12-17,6443,long,0.7614,5.0,2025-12-31,10
2025-12-17,7717,long,1.0824,5.0,2026-01-14,19
2025-12-17,8358,long,0.1279,20.0,2025-12-31,10
2025-12-18,3229,long,0.7789,5.0,2026-01-02,10
2025-12-18,3491,long,0.386,5.0,2026-01-02,10
2025-12-18,5521,long,0.5138,5.0,2026-01-02,10
2025-12-22,4768,long,0.5294,5.0,2026-01-06,10
2025-12-22,4971,long,0.9406,5.0,2026-01-06,10
2025-12-23,3081,long,0.3754,20.0,2026-01-09,12
2025-12-23,6788,long,0.5651,5.0,2026-01-07,10
2025-12-29,4991,long,0.3844,20.0,2026-01-12,10
2025-12-31,3354,long,0.7404,5.0,2026-01-14,10
2025-12-31,5498,long,1.0074,5.0,2026-01-16,12
2026-01-02,1528,long,,5.0,2026-01-15,10
2026-01-02,2413,long,,5.0,2026-01-19,12
2026-01-02,3092,long,,5.0,2026-01-15,10
2026-01-02,3260,long,,5.0,2026-01-22,15
2026-01-02,3444,long,,5.0,2026-01-15,10
2026-01-02,3701,long,,5.0,2026-01-15,10
2026-01-02,6205,long,,5.0,2026-01-15,10
2026-01-05,6265,long,0.7984,5.0,2026-01-16,10
2026-01-05,8068,long,0.5328,5.0,2026-01-16,10
2026-01-06,3006,long,0.7617,5.0,2026-01-22,13
2026-01-06,3264,long,0.4492,5.0,2026-01-19,10
2026-01-06,7728,long,0.2553,20.0,2026-01-19,10
2026-01-06,8438,long,0.6803,5.0,2026-01-22,13
2026-01-07,3308,long,0.4211,5.0,2026-01-20,10
2026-01-07,3481,long,0.5174,5.0,2026-01-20,10
2026-01-07,4304,long,0.0867,45.0,2026-01-20,10
2026-01-07,5351,long,0.5779,5.0,2026-01-20,10
2026-01-07,8299,long,0.4954,5.0,2026-01-20,10
2026-01-09,2344,long,0.5217,5.0,2026-01-26,12
2026-01-09,2408,long,0.4907,20.0,2026-01-22,10
2026-01-09,6770,long,0.4065,5.0,2026-01-22,10
2026-01-09,8358,long,0.0039,20.0,2026-01-22,10
2026-01-12,2337,long,0.5757,5.0,2026-01-23,10
2026-01-12,3163,long,-0.0326,20.0,2026-01-23,10
2026-01-12,6116,long,0.4503,5.0,2026-01-23,10
2026-01-13,4967,long,0.4799,5.0,2026-01-26,10
2026-01-14,1789,long,0.4164,5.0,2026-01-27,10
2026-01-15,3693,long,0.416,5.0,2026-01-28,10
2026-01-15,8033,long,0.0694,20.0,2026-01-28,10
2026-01-16,3138,long,0.4905,5.0,2026-01-29,10
2026-01-16,8080,long,0.6754,5.0,2026-01-29,10
2026-01-16,8996,long,0.4719,20.0,2026-01-29,10
2026-01-20,2312,long,0.5629,5.0,2026-02-02,10
2026-01-20,2485,long,0.2902,5.0,2026-02-02,10
2026-01-20,3691,long,0.5987,5.0,2026-02-02,10
2026-01-20,4991,long,0.1289,20.0,2026-02-02,10
2026-01-20,8038,long,0.381,5.0,2026-02-02,10
2026-01-21,1721,long,0.7595,5.0,2026-02-03,10
2026-01-21,5328,long,0.5924,5.0,2026-02-03,10
2026-01-22,1528,long,0.8476,20.0,2026-02-04,10
2026-01-22,3432,long,0.3901,5.0,2026-02-04,10
2026-01-22,5340,long,0.5938,5.0,2026-02-04,10
2026-01-22,8046,long,0.4795,5.0,2026-02-09,13
2026-01-23,1802,long,0.4423,5.0,2026-02-05,10
2026-01-23,3491,long,0.5193,20.0,2026-02-11,14
2026-01-23,4561,long,0.3718,5.0,2026-02-05,10
2026-01-23,5475,long,0.2529,20.0,2026-02-05,10
2026-01-26,7780,long,-0.8241,5.0,2026-02-06,10
2026-01-26,8021,long,0.3706,5.0,2026-02-06,10
2026-01-26,8933,long,0.381,5.0,2026-02-06,10
2026-01-28,2489,long,0.5805,5.0,2026-02-10,10
2026-01-29,1471,long,0.5813,5.0,2026-02-11,10
2026-01-29,6949,long,,5.0,2026-02-11,10
2026-01-29,7717,long,0.5459,20.0,2026-02-11,10
2026-01-29,7777,long,0.3373,5.0,2026-02-11,10
2026-01-30,2486,long,0.3632,5.0,2026-02-11,9
2026-01-30,3081,long,0.615,20.0,2026-02-11,9
2026-01-30,8358,long,-0.0487,20.0,2026-02-11,9
2026-02-02,3163,long,0.0896,20.0,2026-02-11,8
2026-02-02,9103,long,0.4327,,2026-02-11,8
2026-02-03,6446,long,0.5556,5.0,2026-02-11,7
2026-02-03,6739,long,0.1355,5.0,2026-02-11,7
2026-02-03,8096,long,0.4159,5.0,2026-02-11,7
2026-02-04,3555,long,0.4013,5.0,2026-02-11,6
2026-02-04,6442,long,0.4077,5.0,2026-02-11,6
2026-02-04,6588,long,0.2941,5.0,2026-02-11,6
2026-02-04,6683,long,0.727,5.0,2026-02-11,6
2026-02-05,4971,long,0.3716,5.0,2026-02-11,5
2026-02-05,6426,long,0.4222,5.0,2026-02-11,5
2026-02-06,7728,long,0.3967,20.0,2026-02-11,4
2026-02-10,3508,long,0.3843,5.0,2026-02-11,2
2026-02-10,4991,long,0.1073,20.0,2026-02-11,2
2026-02-11,5386,long,0.7748,5.0,2026-02-11,1
2026-02-11,6584,long,0.3061,5.0,2026-02-11,1
2026-02-23,2486,long,,5.0,2026-02-23,1
2026-02-23,3081,long,,20.0,2026-02-26,4
2026-02-23,3163,long,,20.0,2026-03-31,24
2026-02-23,3230,long,,5.0,2026-03-09,10
2026-02-23,3491,long,,20.0,2026-03-25,21
2026-02-23,3508,long,,5.0,2026-03-05,8
2026-02-23,3555,long,,5.0,2026-02-26,4
2026-02-23,4971,long,,5.0,2026-03-04,7
2026-02-23,4991,long,,20.0,2026-03-17,16
2026-02-23,5340,long,,20.0,2026-03-09,10
2026-02-23,5386,long,,5.0,2026-04-15,35
2026-02-23,6426,long,,5.0,2026-03-13,14
2026-02-23,6442,long,,5.0,2026-02-26,4
2026-02-23,6446,long,,5.0,2026-02-25,3
2026-02-23,6584,long,,5.0,2026-03-06,9
2026-02-23,6588,long,,5.0,2026-03-16,15
2026-02-23,6683,long,,20.0,2026-03-04,7
2026-02-23,6739,long,,5.0,2026-02-25,3
2026-02-23,6949,long,,20.0,2026-02-25,3
2026-02-23,7728,long,,20.0,2026-03-03,6
2026-02-23,8096,long,,5.0,2026-02-25,3
2026-02-23,8358,long,,20.0,2026-02-23,1
2026-02-23,9103,long,,,2026-02-24,2
2026-02-24,2230,long,-0.458,5.0,2026-03-18,16
2026-02-24,3167,long,0.2247,5.0,2026-03-10,10
2026-02-24,7610,long,0.4566,5.0,2026-03-13,13
2026-02-25,8996,long,0.3691,20.0,2026-03-11,10
2026-02-26,3234,long,1.1034,5.0,2026-03-12,10
2026-02-26,3529,long,0.4836,5.0,2026-03-12,10
2026-02-26,5475,long,0.9372,20.0,2026-03-12,10
2026-02-26,6716,long,0.9472,5.0,2026-03-17,13
2026-02-26,6907,long,,5.0,2026-03-17,13
2026-02-26,7744,long,0.4202,5.0,2026-03-17,13
2026-03-02,2455,long,,5.0,2026-03-13,10
2026-03-02,2489,long,,20.0,2026-03-18,13
2026-03-02,3363,long,,5.0,2026-03-13,10
2026-03-02,8046,long,,20.0,2026-03-13,10
2026-03-02,8291,long,,10.0,2026-03-13,10
2026-03-03,2360,long,0.5226,5.0,2026-03-16,10
2026-03-03,3037,long,0.4984,5.0,2026-04-01,20
2026-03-03,3105,long,0.4932,5.0,2026-03-16,10
2026-03-03,4534,long,0.5747,5.0,2026-03-16,10
2026-03-03,4577,long,0.6995,5.0,2026-03-16,10
2026-03-03,4927,long,0.2643,5.0,2026-03-16,10
2026-03-03,4979,long,0.5705,5.0,2026-03-16,10
2026-03-03,5291,long,0.6771,5.0,2026-03-16,10
2026-03-03,6187,long,0.4694,5.0,2026-03-19,13
2026-03-03,6217,long,0.6885,5.0,2026-04-02,20
2026-03-03,6861,long,0.8997,5.0,2026-03-19,13
2026-03-03,7717,long,0.883,20.0,2026-03-25,17
2026-03-03,7751,long,0.6022,5.0,2026-04-02,20
2026-03-04,1802,long,0.2441,20.0,2026-03-17,10
2026-03-04,2338,long,0.2864,5.0,2026-03-17,10
2026-03-04,3092,long,0.4545,5.0,2026-03-17,10
2026-03-04,3576,long,1.5797,5.0,2026-03-17,10
2026-03-04,8289,long,0.6598,5.0,2026-03-17,10
2026-03-05,1589,long,-0.4936,45.0,2026-03-23,13
2026-03-05,2367,long,0.61,5.0,2026-03-18,10
2026-03-05,2467,long,0.5401,5.0,2026-03-18,10
2026-03-05,4768,long,0.1477,5.0,2026-03-18,10
2026-03-05,6785,long,-0.3769,5.0,2026-03-18,10
2026-03-05,6830,long,0.8535,5.0,2026-03-23,13
2026-03-06,1815,long,0.1273,5.0,2026-03-19,10
2026-03-06,6141,long,0.5126,5.0,2026-04-02,20
2026-03-06,6877,long,0.2598,5.0,2026-03-19,10
2026-03-06,8033,long,-0.0353,20.0,2026-03-19,10
2026-03-06,8358,long,-0.0611,20.0,2026-03-19,10
2026-03-09,6230,long,0.4777,5.0,2026-03-20,10
2026-03-09,6442,long,0.3252,20.0,2026-03-20,10
2026-03-10,2616,long,0.7256,5.0,2026-03-23,10
2026-03-10,4416,long,-0.4916,5.0,2026-03-26,13
2026-03-12,3081,long,0.555,20.0,2026-03-25,10
2026-03-12,4971,long,0.2283,20.0,2026-03-25,10
2026-03-13,3054,long,1.1506,5.0,2026-03-31,13
2026-03-13,5521,long,-0.3208,5.0,2026-03-26,10
2026-03-13,6715,long,1.375,5.0,2026-03-31,13
2026-03-16,2426,long,0.7769,5.0,2026-04-01,13
2026-03-16,6683,long,0.6236,20.0,2026-03-27,10
2026-03-17,3093,long,0.7287,5.0,2026-04-02,13
2026-03-17,3167,long,0.7271,20.0,2026-03-30,10
2026-03-17,3555,long,0.5279,20.0,2026-04-02,13
2026-03-17,4960,long,0.756,5.0,2026-03-30,10
2026-03-17,4973,long,0.626,5.0,2026-04-02,13
2026-03-17,5289,long,0.3625,5.0,2026-04-02,13
2026-03-17,5340,long,0.0263,20.0,2026-03-30,10
2026-03-17,8271,long,0.7887,5.0,2026-04-02,13
2026-03-18,6727,long,0.6143,5.0,2026-03-31,10
2026-03-19,2243,long,0.7672,5.0,2026-04-01,10
2026-03-19,2337,long,0.776,5.0,2026-04-08,13
2026-03-19,3260,long,0.5579,5.0,2026-04-01,10
2026-03-19,3437,long,0.3975,5.0,2026-04-01,10
2026-03-19,5351,long,0.6214,5.0,2026-04-01,10
2026-03-19,6103,long,0.4218,5.0,2026-04-01,10
2026-03-20,1711,long,0.8172,5.0,2026-04-02,10
2026-03-20,1735,long,0.8377,5.0,2026-04-02,10
2026-03-20,1799,long,0.2799,5.0,2026-04-02,10
2026-03-20,2485,long,1.0486,5.0,2026-04-02,10
2026-03-20,2486,long,0.1338,20.0,2026-04-02,10
2026-03-20,3006,long,0.3395,5.0,2026-04-02,10
2026-03-20,3066,long,0.5738,5.0,2026-04-02,10
2026-03-20,3189,long,0.5039,5.0,2026-04-08,12
2026-03-20,6167,long,0.3305,5.0,2026-04-02,10
2026-03-20,6226,long,0.6705,5.0,2026-04-02,10
2026-03-20,6451,long,0.5723,5.0,2026-04-02,10
2026-03-20,6574,long,0.6184,5.0,2026-04-02,10
2026-03-20,8240,long,0.5108,5.0,2026-04-02,10
2026-03-23,2399,long,0.6909,5.0,2026-04-07,10
2026-03-23,2451,long,0.4178,5.0,2026-04-07,10
2026-03-23,3693,long,0.4459,5.0,2026-04-07,10
2026-03-23,6426,long,0.1986,20.0,2026-04-07,10
2026-03-23,6907,long,2.0805,20.0,2026-04-16,17
2026-03-24,6465,long,0.3495,5.0,2026-04-08,10
2026-03-24,7711,long,0.2225,5.0,2026-04-08,10
2026-03-24,8155,long,0.274,5.0,2026-04-08,10
2026-03-25,3363,long,0.3273,20.0,2026-04-09,10
2026-03-25,4905,long,0.4167,5.0,2026-04-09,10
2026-03-25,6547,long,0.5928,5.0,2026-04-09,10
2026-03-25,6584,long,0.2414,20.0,2026-04-14,13
2026-03-26,3587,long,0.1752,5.0,2026-04-10,10
2026-03-26,6515,long,0.7733,5.0,2026-04-10,10
2026-03-27,4979,long,0.0148,20.0,2026-04-13,10
2026-03-27,4991,long,0.3642,20.0,2026-04-28,20
2026-03-30,6187,long,0.7697,20.0,2026-04-14,10
2026-03-31,2231,long,0.4881,5.0,2026-04-15,10
2026-03-31,6821,long,0.6267,5.0,2026-04-15,10
2026-04-01,3135,long,-0.1053,5.0,2026-04-16,10
2026-04-01,4154,long,0.2699,5.0,2026-04-16,10
2026-04-01,4971,long,0.144,20.0,2026-04-20,12
2026-04-02,1905,long,0.4459,5.0,2026-04-17,10
2026-04-02,4741,long,0.6193,5.0,2026-04-22,13
2026-04-02,7721,long,0.476,5.0,2026-04-17,10
2026-04-08,3167,long,0.6838,20.0,2026-04-29,16
2026-04-08,6727,long,0.7463,20.0,2026-04-21,10
2026-04-08,7734,long,0.3798,5.0,2026-04-21,10
2026-04-09,3664,long,-0.4388,45.0,2026-04-22,10
2026-04-09,6830,long,0.7128,20.0,2026-04-27,13
2026-04-10,3163,long,0.7429,20.0,2026-04-23,10
2026-04-10,3508,long,-0.2504,10.0,2026-04-28,13
2026-04-13,2455,long,0.3499,20.0,2026-04-24,10
2026-04-13,5243,long,0.6038,5.0,2026-04-24,10
2026-04-13,6683,long,0.5741,20.0,2026-04-24,10
2026-04-13,6806,long,-0.4541,10.0,2026-04-29,13
2026-04-14,3037,long,0.3042,20.0,2026-04-27,10
2026-04-14,3455,long,0.5702,5.0,2026-04-27,10
2026-04-14,3583,long,0.8474,5.0,2026-04-27,10
2026-04-14,6217,long,0.9355,20.0,2026-05-11,19
2026-04-14,6218,long,0.6587,5.0,2026-04-27,10
2026-04-14,6443,long,-0.2931,5.0,2026-05-12,20
2026-04-15,1591,long,0.3236,5.0,2026-04-28,10
2026-04-15,2426,long,0.5628,20.0,2026-04-28,10
2026-04-15,2467,long,0.5076,20.0,2026-04-28,10
2026-04-15,2486,long,0.2599,20.0,2026-04-28,10
2026-04-15,2489,long,0.1052,20.0,2026-04-28,10
2026-04-15,3026,long,1.125,5.0,2026-04-28,10
2026-04-15,3234,long,0.3394,5.0,2026-04-28,10
2026-04-15,6147,long,0.9218,5.0,2026-04-28,10
2026-04-15,6451,long,1.2088,20.0,2026-05-04,13
2026-04-15,6903,long,0.2022,5.0,2026-04-28,10
2026-04-15,7610,long,0.8723,5.0,2026-05-04,13
2026-04-15,8021,long,0.4374,5.0,2026-05-11,18
2026-04-15,8444,long,-0.4053,10.0,2026-04-28,10
2026-04-15,8996,long,0.2403,5.0,2026-04-28,10
2026-04-16,1785,long,0.699,5.0,2026-04-29,10
2026-04-16,3042,long,0.4108,5.0,2026-05-05,13
2026-04-16,3532,long,0.4549,5.0,2026-04-29,10
2026-04-16,4569,long,0.3921,5.0,2026-04-29,10
2026-04-16,4576,long,0.5732,5.0,2026-04-29,10
2026-04-16,4577,long,0.4786,5.0,2026-04-29,10
2026-04-16,4764,long,0.2296,5.0,2026-05-20,23
2026-04-16,4908,long,0.3493,5.0,2026-05-20,23
2026-04-16,4949,long,0.3404,5.0,2026-04-29,10
2026-04-17,3289,long,0.4677,5.0,2026-04-30,10
2026-04-17,3443,long,0.4607,5.0,2026-04-30,10
2026-04-17,3581,long,0.577,5.0,2026-05-21,24
2026-04-17,3593,long,0.4749,10.0,2026-04-30,10
2026-04-17,4989,long,0.5284,5.0,2026-04-30,10
2026-04-17,6274,long,0.901,5.0,2026-04-30,10
2026-04-17,6949,long,0.3879,5.0,2026-04-30,10
2026-04-17,7556,long,0.5042,5.0,2026-04-30,10
2026-04-20,2923,long,0.4894,5.0,2026-05-04,10
2026-04-20,3339,long,1.1589,5.0,2026-05-07,13
2026-04-20,3467,long,0.5383,5.0,2026-05-04,10
2026-04-20,3714,long,0.6504,5.0,2026-05-04,10
2026-04-20,4960,long,0.2537,20.0,2026-05-07,13
2026-04-20,5228,long,0.49,5.0,2026-05-04,10
2026-04-20,6224,long,0.4866,5.0,2026-05-04,10
2026-04-20,6278,long,0.5763,5.0,2026-05-04,10
2026-04-20,6419,long,0.3913,5.0,2026-05-04,10
2026-04-20,6829,long,0.7281,5.0,2026-05-07,13
2026-04-20,8043,long,0.2627,5.0,2026-05-04,10
2026-04-21,3229,long,0.9014,5.0,2026-05-08,13
2026-04-21,3555,long,0.1604,20.0,2026-05-05,10
2026-04-21,4979,long,0.8084,20.0,2026-05-05,10
2026-04-21,5340,long,0.1156,20.0,2026-05-05,10
2026-04-21,6173,long,0.3911,5.0,2026-05-05,10
2026-04-21,6208,long,0.5424,5.0,2026-05-05,10
2026-04-21,6456,long,0.2952,5.0,2026-05-05,10
2026-04-21,6791,long,0.38,5.0,2026-05-05,10
2026-04-21,8438,long,0.4958,5.0,2026-05-05,10
2026-04-22,2484,long,0.7403,5.0,2026-05-06,10
2026-04-22,3388,long,0.8134,5.0,2026-05-06,10
2026-04-22,3529,long,0.6296,5.0,2026-05-06,10
2026-04-22,4919,long,0.3257,5.0,2026-05-06,10
2026-04-22,4939,long,0.5248,5.0,2026-05-06,10
2026-04-22,4956,long,0.5647,5.0,2026-05-06,10
2026-04-22,5475,long,0.8644,5.0,2026-05-06,10
2026-04-22,6141,long,0.3468,20.0,2026-05-06,10
2026-04-22,6442,long,0.1443,5.0,2026-05-06,10
2026-04-22,8182,long,0.6486,5.0,2026-05-06,10
2026-04-22,8289,long,0.6264,5.0,2026-05-06,10
2026-04-22,8358,long,0.6029,5.0,2026-05-06,10
2026-04-23,3221,long,0.5,5.0,2026-05-07,10
2026-04-23,3518,long,0.473,5.0,2026-05-07,10
2026-04-23,6213,long,1.1838,5.0,2026-05-11,12
2026-04-24,1623,long,0.3003,5.0,2026-05-08,10
2026-04-24,1711,long,0.4637,20.0,2026-05-08,10
2026-04-24,1721,long,0.6547,5.0,2026-05-08,10
2026-04-24,3363,long,0.3699,20.0,2026-05-08,10
2026-04-24,3653,long,0.3443,5.0,2026-05-26,20
2026-04-24,4768,long,0.1655,5.0,2026-05-08,10
2026-04-24,5498,long,0.4165,5.0,2026-05-08,10
2026-04-24,6415,long,0.4708,5.0,2026-05-08,10
2026-04-24,6423,long,0.4576,5.0,2026-05-08,10
2026-04-24,6643,long,0.2261,5.0,2026-05-08,10
2026-04-24,6861,long,0.6354,5.0,2026-05-21,19
2026-04-24,8092,long,0.3849,5.0,2026-05-08,10
2026-04-24,8271,long,0.4463,20.0,2026-05-08,10
2026-04-27,3228,long,0.7764,5.0,2026-05-11,10
2026-04-27,3430,long,0.4953,5.0,2026-05-11,10
2026-04-27,3631,long,0.2955,5.0,2026-05-11,10
2026-04-27,4971,long,0.5929,20.0,2026-05-11,10
2026-04-27,6531,long,0.5421,5.0,2026-05-11,10
2026-04-27,6735,long,1.084,5.0,2026-05-14,13
2026-04-28,2429,long,0.2241,5.0,2026-05-12,10
2026-04-28,7734,long,0.8626,20.0,2026-05-12,10
2026-04-29,6658,long,0.9985,5.0,2026-05-18,13
2026-04-29,7711,long,0.554,20.0,2026-05-13,10
2026-04-29,7751,long,0.6656,20.0,2026-05-29,22
2026-04-30,4529,long,0.6914,10.0,2026-05-14,10
2026-04-30,4542,long,0.0889,5.0,2026-05-20,14
2026-05-04,8291,long,,10.0,2026-07-01,42
2026-05-05,3167,long,1.1086,20.0,2026-05-18,10
2026-05-05,4951,long,0.9163,5.0,2026-05-21,13
2026-05-05,6234,long,1.0714,5.0,2026-05-18,10
2026-05-05,9949,long,-0.2287,5.0,2026-05-18,10
2026-05-06,2455,long,0.4923,20.0,2026-05-19,10
2026-05-06,6405,long,0.6528,5.0,2026-05-22,13
2026-05-06,8027,long,0.3074,5.0,2026-05-19,10
2026-05-07,1597,long,0.9866,5.0,2026-05-20,10
2026-05-07,2233,long,0.4674,5.0,2026-05-20,10
2026-05-07,2454,long,1.3333,5.0,2026-05-20,10
2026-05-07,2486,long,0.9931,20.0,2026-05-20,10
2026-05-07,3016,long,1.2233,5.0,2026-05-25,13
2026-05-07,3163,long,0.0861,20.0,2026-05-20,10
2026-05-07,6683,long,0.6182,20.0,2026-05-20,10
2026-05-07,8064,long,0.7361,5.0,2026-05-20,10
2026-05-08,2426,long,0.8926,20.0,2026-05-21,10
2026-05-08,3030,long,0.5321,5.0,2026-05-21,10
2026-05-08,3455,long,0.6896,20.0,2026-05-21,10
2026-05-08,5386,long,0.5652,20.0,2026-05-21,10
2026-05-11,1595,long,1.2018,5.0,2026-05-22,10
2026-05-11,3532,long,0.711,20.0,2026-05-22,10
2026-05-11,4991,long,0.2361,20.0,2026-05-22,10
2026-05-11,5464,long,0.8322,5.0,2026-05-27,13
2026-05-11,6274,long,0.7189,20.0,2026-05-22,10
2026-05-11,8042,long,0.5181,5.0,2026-06-10,23
2026-05-12,3026,long,0.6985,20.0,2026-06-11,23
2026-05-12,4561,long,0.615,5.0,2026-05-25,10
2026-05-12,6173,long,1.0521,20.0,2026-06-10,22
2026-05-12,6182,long,0.63,5.0,2026-06-15,23
2026-05-12,6488,long,0.7023,5.0,2026-05-25,10
2026-05-12,8227,long,0.8525,5.0,2026-05-25,10
2026-05-13,1809,long,0.5159,5.0,2026-05-26,10
2026-05-13,2059,long,0.6327,5.0,2026-05-26,10
2026-05-13,3450,long,0.5202,5.0,2026-05-26,10
2026-05-13,3664,long,0.0876,60.0,2026-05-26,10
2026-05-13,4979,long,0.4172,20.0,2026-05-26,10
2026-05-13,911608,long,0.0107,,2026-05-26,10
2026-05-14,7769,long,0.7778,5.0,2026-05-27,10
2026-05-15,2492,long,0.5225,5.0,2026-06-17,24
2026-05-15,4966,long,0.5453,5.0,2026-05-28,10
2026-05-15,6263,long,0.3893,5.0,2026-05-28,10
2026-05-15,6831,long,0.6889,5.0,2026-05-28,10
2026-05-15,8069,long,0.5017,5.0,2026-05-28,10
2026-05-15,8114,long,0.4201,5.0,2026-05-28,10
2026-05-15,8358,long,0.2804,20.0,2026-05-28,10
2026-05-18,3135,long,0.7705,5.0,2026-05-29,10
2026-05-18,5228,long,0.4563,20.0,2026-05-29,10
2026-05-18,6829,long,0.1031,20.0,2026-05-29,10
2026-05-18,8444,long,0.7019,25.0,2026-05-29,10
2026-05-19,3498,long,0.708,5.0,2026-06-01,10
2026-05-19,4971,long,-0.0665,20.0,2026-06-01,10
2026-05-19,6449,long,0.553,5.0,2026-06-12,19
2026-05-20,3008,long,0.2417,5.0,2026-06-02,10
2026-05-20,3665,long,-0.1911,5.0,2026-06-02,10
2026-05-20,6217,long,-0.0093,20.0,2026-06-02,10
2026-05-20,6924,long,0.6807,5.0,2026-06-02,10
2026-05-20,8091,long,0.376,5.0,2026-06-02,10
2026-05-21,1591,long,-0.4281,25.0,2026-06-03,10
